name,label
teddy/00000146.jpg,teddy
teddy/00000073.jpg,teddy
teddy/00000142.jpg,teddy
teddy/00000071.jpg,teddy
teddy/00000061.png,teddy
teddy/00000050.jpeg,teddy
teddy/00000177.jpg,teddy
teddy/00000001.jpg,teddy
teddy/00000149.jpg,teddy
teddy/00000121.jpg,teddy
teddy/00000192.jpg,teddy
teddy/00000082.jpg,teddy
teddy/00000183.jpg,teddy
teddy/00000003.jpg,teddy
teddy/00000027.jpg,teddy
teddy/00000161.jpg,teddy
teddy/00000044.jpg,teddy
teddy/00000176.jpg,teddy
teddy/00000112.jpg,teddy
teddy/00000199.jpg,teddy
teddy/00000097.jpg,teddy
teddy/00000070.jpg,teddy
teddy/00000144.jpg,teddy
teddy/00000181.jpg,teddy
teddy/00000067.jpg,teddy
teddy/00000026.jpg,teddy
teddy/00000184.jpg,teddy
teddy/00000157.jpg,teddy
teddy/00000141.jpg,teddy
teddy/00000107.jpg,teddy
teddy/00000194.jpg,teddy
teddy/00000169.png,teddy
teddy/00000186.jpg,teddy
teddy/00000031.jpg,teddy
teddy/00000104.jpg,teddy
teddy/00000063.png,teddy
teddy/00000092.jpg,teddy
teddy/00000160.jpg,teddy
teddy/00000078.jpg,teddy
teddy/00000115.png,teddy
teddy/00000093.jpg,teddy
teddy/00000039.jpg,teddy
teddy/00000084.jpeg,teddy
teddy/00000033.jpg,teddy
teddy/00000136.jpg,teddy
teddy/00000054.jpg,teddy
teddy/00000005.jpg,teddy
grizzly/00000079.jpg,grizzly
grizzly/00000143.jpg,grizzly
grizzly/00000072.jpg,grizzly
grizzly/00000138.jpg,grizzly
grizzly/00000100.jpg,grizzly
grizzly/00000030.jpg,grizzly
grizzly/00000133.jpg,grizzly
grizzly/00000183.JPG,grizzly
grizzly/00000012.jpg,grizzly
grizzly/00000125.jpg,grizzly
grizzly/00000190.jpg,grizzly
grizzly/00000188.jpg,grizzly
grizzly/00000162.jpg,grizzly
grizzly/00000155.jpg,grizzly
grizzly/00000197.jpg,grizzly
grizzly/00000099.jpg,grizzly
grizzly/00000148.jpg,grizzly
grizzly/00000015.jpg,grizzly
grizzly/00000095.jpeg,grizzly
grizzly/00000193.JPG,grizzly
grizzly/00000145.jpg,grizzly
grizzly/00000058.jpg,grizzly
grizzly/00000152.jpg,grizzly
grizzly/00000156.jpg,grizzly
grizzly/00000172.jpg,grizzly
grizzly/00000134.jpg,grizzly
grizzly/00000105.jpg,grizzly
grizzly/00000090.png,grizzly
grizzly/00000037.jpg,grizzly
grizzly/00000022.jpg,grizzly
grizzly/00000179.jpg,grizzly
grizzly/00000004.jpg,grizzly
grizzly/00000057.jpg,grizzly
grizzly/00000166.jpg,grizzly
grizzly/00000048.jpg,grizzly
grizzly/00000120.jpg,grizzly
grizzly/00000053.jpg,grizzly
grizzly/00000096.jpg,grizzly
grizzly/00000118.jpg,grizzly
grizzly/00000159.jpg,grizzly
grizzly/00000165.jpg,grizzly
grizzly/00000103.jpg,grizzly
grizzly/00000131.jpg,grizzly
grizzly/00000084.jpg,grizzly
grizzly/00000174.jpg,grizzly
grizzly/00000075.jpg,grizzly
grizzly/00000173.jpg,grizzly
grizzly/00000140.jpg,grizzly
grizzly/00000158.jpg,grizzly
grizzly/00000041.jpg,grizzly
grizzly/00000069.jpg,grizzly
grizzly/00000135.jpg,grizzly
grizzly/00000126.jpg,grizzly
grizzly/00000045.jpg,grizzly
grizzly/00000062.jpg,grizzly
grizzly/00000187.jpeg,grizzly
grizzly/00000016.jpg,grizzly
grizzly/00000074.jpg,grizzly
grizzly/00000050.png,grizzly
grizzly/00000128.jpg,grizzly
grizzly/00000032.jpg,grizzly
grizzly/00000020.jpg,grizzly
grizzly/00000195.jpg,grizzly
grizzly/00000023.jpg,grizzly
grizzly/00000019.jpg,grizzly
grizzly/00000008.jpg,grizzly
grizzly/00000035.jpg,grizzly
grizzly/00000029.jpg,grizzly
grizzly/00000114.jpg,grizzly
grizzly/00000163.jpg,grizzly
grizzly/00000065.jpg,grizzly
grizzly/00000083.jpg,grizzly
grizzly/00000181.JPG,grizzly
grizzly/00000150.jpg,grizzly
grizzly/00000088.jpg,grizzly
grizzly/00000014.jpg,grizzly
grizzly/00000059.jpg,grizzly
grizzly/00000111.jpg,grizzly
grizzly/00000110.jpg,grizzly
grizzly/00000017.jpg,grizzly
grizzly/00000052.jpg,grizzly
grizzly/00000043.JPG,grizzly
grizzly/00000101.jpg,grizzly
grizzly/00000106.jpg,grizzly
grizzly/00000042.jpg,grizzly
grizzly/00000191.jpg,grizzly
grizzly/00000091.jpg,grizzly
grizzly/00000066.jpg,grizzly
grizzly/00000130.jpg,grizzly
grizzly/00000046.jpg,grizzly
grizzly/00000025.jpg,grizzly
grizzly/00000006.jpg,grizzly
grizzly/00000153.jpg,grizzly
grizzly/00000132.jpg,grizzly
grizzly/00000124.jpg,grizzly
grizzly/00000109.jpg,grizzly
grizzly/00000176.JPG,grizzly
grizzly/00000170.jpg,grizzly
grizzly/00000009.jpg,grizzly
grizzly/00000146.jpg,grizzly
grizzly/00000063.jpg,grizzly
grizzly/00000142.jpg,grizzly
grizzly/00000071.jpg,grizzly
grizzly/00000167.jpg,grizzly
grizzly/00000177.jpg,grizzly
grizzly/00000127.jpg,grizzly
grizzly/00000001.jpg,grizzly
grizzly/00000082.jpg,grizzly
grizzly/00000027.jpg,grizzly
grizzly/00000161.jpg,grizzly
grizzly/00000036.jpeg,grizzly
grizzly/00000010.JPG,grizzly
grizzly/00000097.jpg,grizzly
grizzly/00000070.jpg,grizzly
grizzly/00000164.jpg,grizzly
grizzly/00000018.jpg,grizzly
grizzly/00000067.jpg,grizzly
grizzly/00000026.jpg,grizzly
grizzly/00000047.jpg,grizzly
grizzly/00000184.jpg,grizzly
grizzly/00000157.jpg,grizzly
grizzly/00000141.jpg,grizzly
grizzly/00000107.jpg,grizzly
grizzly/00000199.png,grizzly
grizzly/00000194.jpg,grizzly
grizzly/00000040.jpg,grizzly
grizzly/00000186.jpg,grizzly
grizzly/00000115.jpg,grizzly
grizzly/00000104.jpg,grizzly
grizzly/00000056.JPG,grizzly
grizzly/00000122.jpg,grizzly
grizzly/00000147.jpg,grizzly
grizzly/00000137.jpg,grizzly
grizzly/00000092.jpg,grizzly
grizzly/00000182.jpg,grizzly
grizzly/00000116.jpg,grizzly
grizzly/00000078.jpg,grizzly
grizzly/00000169.jpg,grizzly
grizzly/00000093.jpg,grizzly
grizzly/00000039.jpg,grizzly
grizzly/00000033.jpg,grizzly
grizzly/00000089.jpg,grizzly
grizzly/00000085.jpg,grizzly
grizzly/00000054.jpg,grizzly
grizzly/00000005.jpg,grizzly
